record_id,mainshock_id,subgroup_type,subgroup,draw,p_boot
us7000e532|mainshock|all,us7000e532,mainshock,all,185,0.7098133684878107
us7000e532|mainshock|all,us7000e532,mainshock,all,186,0.6295357290980864
us7000e532|mainshock|all,us7000e532,mainshock,all,187,0.5821512488011725
us7000e532|mainshock|all,us7000e532,mainshock,all,188,0.5756670400791843
us7000e532|mainshock|all,us7000e532,mainshock,all,189,0.5715301328280643
us7000e532|mainshock|all,us7000e532,mainshock,all,190,0.6161030208624227
us7000e532|mainshock|all,us7000e532,mainshock,all,191,0.6422353804348815
us7000e532|mainshock|all,us7000e532,mainshock,all,192,0.6520122064421188
us7000e532|mainshock|all,us7000e532,mainshock,all,193,0.5896564831540055
us7000e532|mainshock|all,us7000e532,mainshock,all,194,0.5310386005915525
us7000e532|mainshock|all,us7000e532,mainshock,all,195,0.6167212722303946
us7000e532|mainshock|all,us7000e532,mainshock,all,196,0.5929348874733135
us7000e532|mainshock|all,us7000e532,mainshock,all,197,0.5800848824803408
us7000e532|mainshock|all,us7000e532,mainshock,all,198,0.580704401225554
us7000e532|mainshock|all,us7000e532,mainshock,all,199,0.5530029468360719
us7000e532|depth|all_depth,us7000e532,depth,all_depth,0,0.7389236899549442
us7000e532|depth|all_depth,us7000e532,depth,all_depth,1,0.6998295451421571
us7000e532|depth|all_depth,us7000e532,depth,all_depth,2,0.7906392776939493
us7000e532|depth|all_depth,us7000e532,depth,all_depth,3,0.6428483531130701
us7000e532|depth|all_depth,us7000e532,depth,all_depth,4,0.6637339118189706
us7000e532|depth|all_depth,us7000e532,depth,all_depth,5,0.6089575865567087
us7000e532|depth|all_depth,us7000e532,depth,all_depth,6,0.5991243252387052
us7000e532|depth|all_depth,us7000e532,depth,all_depth,7,0.6621579682829981
us7000e532|depth|all_depth,us7000e532,depth,all_depth,8,0.574034157449475
us7000e532|depth|all_depth,us7000e532,depth,all_depth,9,0.5469225003497026
us7000e532|depth|all_depth,us7000e532,depth,all_depth,10,0.42859953141945384
us7000e532|depth|all_depth,us7000e532,depth,all_depth,11,0.6829141965397046
us7000e532|depth|all_depth,us7000e532,depth,all_depth,12,0.64118332885781
us7000e532|depth|all_depth,us7000e532,depth,all_depth,13,0.703299387359928
us7000e532|depth|all_depth,us7000e532,depth,all_depth,14,0.65142143482188
us7000e532|depth|all_depth,us7000e532,depth,all_depth,15,0.5694358543446546
us7000e532|depth|all_depth,us7000e532,depth,all_depth,16,0.7839651087271381
us7000e532|depth|all_depth,us7000e532,depth,all_depth,17,0.5949775355442446
us7000e532|depth|all_depth,us7000e532,depth,all_depth,18,0.5428272813809873
us7000e532|depth|all_depth,us7000e532,depth,all_depth,19,0.7075270181765044
us7000e532|depth|all_depth,us7000e532,depth,all_depth,20,0.7138218623613571
us7000e532|depth|all_depth,us7000e532,depth,all_depth,21,0.7368036656737182
us7000e532|depth|all_depth,us7000e532,depth,all_depth,22,0.5741678535993533
us7000e532|depth|all_depth,us7000e532,depth,all_depth,23,0.6184322223236886
us7000e532|depth|all_depth,us7000e532,depth,all_depth,24,0.7159948995928996
us7000e532|depth|all_depth,us7000e532,depth,all_depth,25,0.6474596677162637
us7000e532|depth|all_depth,us7000e532,depth,all_depth,26,0.6650262283415166
us7000e532|depth|all_depth,us7000e532,depth,all_depth,27,0.5553821376652066
us7000e532|depth|all_depth,us7000e532,depth,all_depth,28,0.6487984870910588
us7000e532|depth|all_depth,us7000e532,depth,all_depth,29,0.7146817936102028
us7000e532|depth|all_depth,us7000e532,depth,all_depth,30,0.5882662112749807
us7000e532|depth|all_depth,us7000e532,depth,all_depth,31,0.6821129406103998
us7000e532|depth|all_depth,us7000e532,depth,all_depth,32,0.6682001344255186
us7000e532|depth|all_depth,us7000e532,depth,all_depth,33,0.5296837498385839
us7000e532|depth|all_depth,us7000e532,depth,all_depth,34,0.6686208147044387
us7000e532|depth|all_depth,us7000e532,depth,all_depth,35,0.7519992413006289
us7000e532|depth|all_depth,us7000e532,depth,all_depth,36,0.5590646512918499
us7000e532|depth|all_depth,us7000e532,depth,all_depth,37,0.39132870158710903
us7000e532|depth|all_depth,us7000e532,depth,all_depth,38,0.6130754232604047
us7000e532|depth|all_depth,us7000e532,depth,all_depth,39,0.7100491795323507
us7000e532|depth|all_depth,us7000e532,depth,all_depth,40,0.6366701686896337
us7000e532|depth|all_depth,us7000e532,depth,all_depth,41,0.6523499324066078
us7000e532|depth|all_depth,us7000e532,depth,all_depth,42,0.5386850358680282
us7000e532|depth|all_depth,us7000e532,depth,all_depth,43,0.7034186369954195
